art_id,entity_text,entity_id,similarity,match_type,type_of_relation
3F714625_59,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
3F714625_95,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
3F714625_123,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
3F714625_126,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
3F714625_154,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
3F714625_257,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
3F5A048C_1,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
3F5A048C_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
3F5A048C_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
3F5A048C_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
3F5A048C_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
3F5A048C_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
3F5A048C_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
3F5A048C_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
3F5A048C_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_3,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_3,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_4,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_4,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
1E876EAF_4,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_4,Secretaria de Inclusion y Bienestar Social,26D0C577,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_5,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
1E876EAF_10,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_13,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_13,Consejo de Evaluacion,F7063D84,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_13,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_17,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
1E876EAF_20BIS,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
1E876EAF_24,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Instituto de Planeacion Democratica y Prospectiva,0E611423,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_2,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_10,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_12,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_14,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_14,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_14,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_14,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_19,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_19,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_20,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_20,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_22,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_22,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_23,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_26,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_27,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_31,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_31,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_32,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_34,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_44,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_44,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_45,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_46,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_46,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_47,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_48,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_48,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_49,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_50,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_55,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_56,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_56,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_56,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_61,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_64,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_65,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_65,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_68,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_68,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_68,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_68,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_69,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_70,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_70,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_71,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_75,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_76,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_76,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_77,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_77,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_78,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_78,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_78,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_79,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_81,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_82,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_82,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_89,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_89,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_92,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_93,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_94,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_94,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_95,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_95,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_96,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_96,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_96,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_97,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_97,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_98,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_99,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_99,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_99,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_100,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_100,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_101,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_102,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_104,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_104,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_105,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_106,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_107,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_107,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_107,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_109,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_110,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_110,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_110,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_111,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_112,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_117,Secretaria de Inclusion y Bienestar Social,26D0C577,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_117,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_117,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_120,Secretaria de Inclusion y Bienestar Social,26D0C577,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_121,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_121,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_122,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_123,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_123,"Instituto de Transparencia, Acceso a la Informacion Publica, Proteccion de Datos Personales y Rendicion de Cuentas",75DF8F56,0.9956331877729258,name,mencion_entidad_gubernamental_oficial
71CE1013_124,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_124,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_124,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_124,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_124,"Instituto de Transparencia, Acceso a la Informacion Publica, Proteccion de Datos Personales y Rendicion de Cuentas",75DF8F56,0.9956331877729258,name,mencion_entidad_gubernamental_oficial
71CE1013_125,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_125,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_125,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_126,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_126,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_128,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_129,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_129,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_129,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_130,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_131,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_131,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_133,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_134,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_134,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_135,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_135,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_135,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_135,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_135,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_135,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_135,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_136,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_137,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_137,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_137,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_138,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_141,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_145,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_146,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_149,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_158,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_164,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_169,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_169,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_170,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_172,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_172,Junta Local de Conciliacion y Arbitraje,2659F04E,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_172,Tribunal de Justicia Administrativa,6A0CEE9A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_172,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_173,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_174,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_174,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_175,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_177,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_179,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_181,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_183BIS,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_183TER,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_185,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_186,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_192,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_192,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_192,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_192,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_192,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_192,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_194,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_195,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_196,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_197,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_198,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
71CE1013_202,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
DECA5F96_1,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
DECA5F96_3,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
DECA5F96_10,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
DECA5F96_10,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
DECA5F96_11,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
DECA5F96_11,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_3,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_7,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_7,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_8,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_9,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_9,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_9,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_11,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_12,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_13,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_21,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_28,Procuraduria Ambiental y del Ordenamiento Territorial,64181BA9,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_53,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_78,Secretaria de inclusion y Bienestar Social,26D0C577,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_78,Procuraduria Social,B5B561BB,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_78,Procuraduria Ambiental y del Ordenamiento Territorial,64181BA9,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_109,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_109,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_109,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_109,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_123,Fiscalia General de Justicia,A71DB177,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_124,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_125,Fiscalia General de Justicia,A71DB177,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_132,Tesoreria,67107978,1.0,name,mencion_entidad_gubernamental_oficial
7C5E7A9B_137,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_1,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_2,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_2,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_2,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_2,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_3,Policia Auxiliar,9F6FB869,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_3,Policia Bancaria e Industrial,E5C6FA89,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_3,Universidad de la Policia,5657AD8E,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_8,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_8,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_9,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_11,"Centro de Comando, Control, Computo, Comunicaciones y Contacto Ciudadano",50B56830,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_11,C5,50B56830,1.0,acronym,mencion_entidad_gubernamental_oficial
F5B39E56_11,"Centro de Comando, Control, Computo, Comunicaciones y Contacto Ciudadano",50B56830,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_11,C5,50B56830,1.0,acronym,mencion_entidad_gubernamental_oficial
F5B39E56_15,"Centro de Comando, Control, Computo, Comunicaciones y Contacto Ciudadano",50B56830,1.0,name,mencion_entidad_gubernamental_oficial
F5B39E56_15,C5,50B56830,1.0,acronym,mencion_entidad_gubernamental_oficial
