art_id,entity_text,cdmx_official_name,cdmx_doc_id,match_quality,openai_response
3A1AB6C3_55,"REGLAMENTO DE LA LEY DE TRANSPARENCIA Y ACCESO
A LA INFORMACIÓN PÚBLICA DE LA ADMINISTRACIÓN
PÚBLICA DEL DISTRITO",Reglamento de la Ley de Transparencia y Acceso a la Informacion Publica de la Administracion Publica del Distrito Federal,3A1AB6C3,safe,MATCH: 3A1AB6C3
3A1AB6C3_56,"REGLAMENTO DE LA LEY DE TRANSPARENCIA Y ACCESO
A LA INFORMACIÓN PÚBLICA DE LA ADMINISTRACIÓN
PÚBLICA DEL DISTRITO",Reglamento de la Ley de Transparencia y Acceso a la Informacion Publica de la Administracion Publica del Distrito Federal,3A1AB6C3,safe,MATCH: 3A1AB6C3
3A1AB6C3_60,"REGLAMENTO DE LA LEY DE TRANSPARENCIA Y ACCESO
A LA INFORMACIÓN PÚBLICA DE LA ADMINISTRACIÓN
PÚBLICA DEL DISTRITO",Reglamento de la Ley de Transparencia y Acceso a la Informacion Publica de la Administracion Publica del Distrito Federal,3A1AB6C3,safe,MATCH: 3A1AB6C3
F1D0E35F_2,Reglamento de la Ley de la Defensoría Pública del Distrito Federal,Reglamento de la Ley de la Defensoria de Oficio del Fuero Comun en el Distrito Federal,C6C71CA0,safe,MATCH: C6C71CA0
2923F125_10,Reglamento de la Ley del Servicio Público de Carrera de la Administración Pública del Gobierno de la Ciudad de Méx,,,no_match,NO_MATCH
492F14DC_2,Reglamento de la Ley de Prestación de Servicios Inmobiliarios del Distrito Federal,,,no_match,NO_MATCH
7CAEE9BB_2,Reglamento de la Ley que Regula el Uso de Tecnología para la Seguridad Pública del Distrito Federal,,,no_match,NO_MATCH
C4AC6D85_21,Reglamento de Operación de los Archivos de la Sala Superior y General de este Tribunal,,,no_match,NO_MATCH
C4AC6D85_51,Reglamento para la Práctica de las Visitas a las Salas Ordinarias del Tribunal de Justicia Administrativa de la Ciud,Reglamento Interior del Tribunal de Justicia Administrativa de la Ciudad de Mexico,C4AC6D85,safe,MATCH: C4AC6D85
A92D78A0_26,Reglamento de la Ley de Desarrollo Urbano y demás disposiciones aplicables,Reglamento de la Ley de Desarrollo Urbano del Distrito Federal,483FF7A5,safe,MATCH: 483FF7A5
A92D78A0_77,reglamento de la Comisión Metropolitana de la materia,,,no_match,NO_MATCH
A92D78A0_90,Reglamento de Tránsito y demás disposiciones jurídicas aplicables,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
A92D78A0_110,reglamento para conocer y evaluar la prestación del servicio público encomendado,,,no_match,NO_MATCH
A92D78A0_155,reglamento de la materia,,,no_match,NO_MATCH
A92D78A0_202,Reglamento de Construcciones,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
A92D78A0_205,Reglamento de Construcciones del Distrito Federal y en los programas de desarrollo urbano,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
A92D78A0_216,Reglamento de Tránsito las restricciones para la circulación de vehículos de más de dos ejes en la Ciudad,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
A92D78A0_227,Reglamento de tránsito y demás ordenamientos,Reglamento de Transito de la Ciudad de Mexico,057212A0,safe,MATCH: 057212A0
A92D78A0_244,Reglamento del Verificación Administrativa del Distrito Federal y la Ley de Procedimiento Administrativo de la Ciud,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
5439F880_2,Reglamento de Relaciones Laborales,,,no_match,NO_MATCH
5439F880_2,Reglamento de Sesiones del Consejo General y Comisiones del Instituto Electoral de la Ciudad de México,Reglamento de Sesiones del Consejo General y Comisiones del Instituto Electoral del Distrito Federal,8AB38F48,safe,MATCH: 8AB38F48
5439F880_2,Reglamento de Sustanciación,,,no_match,NO_MATCH
5439F880_2,Reglamento para el Trámite y Sustanciación de Quejas y Procedimientos de Investigación del Instituto Electoral de la,Reglamento para el Tramite y Sustanciacion de Quejas y Procedimientos de Investigacion del Instituto Electoral de la Ciudad de Mexico,AA378A25,safe,MATCH: AA378A25
5439F880_2,Reglamento de Relaciones Laborales,,,no_match,NO_MATCH
5439F880_4,Reglamento de Relaciones Laborales y demás normativa aplicable,,,no_match,NO_MATCH
5439F880_7,Reglamento de Relaciones Laborales y demás normativa aplicable,,,no_match,NO_MATCH
5439F880_18,Reglamento de Organización y Funcionamiento,,,no_match,NO_MATCH
5439F880_19,Reglamento de Sustanciación,,,no_match,NO_MATCH
5439F880_20,Reglamento de Relaciones Laborales y demás normativa aplicable en la materia,,,no_match,NO_MATCH
5439F880_21,Reglamento de Relaciones Laborales y demás normativa aplicable en materia de horarios,,,no_match,NO_MATCH
5439F880_32,Reglamento de Relaciones Laborales y demás normativa interna del Instituto Electoral,Reglamento de Fiscalizacion del Instituto Electoral de la Ciudad de Mexico,5A23E031,safe,MATCH: 5A23E031
5439F880_43,Reglamento de Integración,,,no_match,NO_MATCH
D6247448_40,Reglamento de Construcciones,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
057212A0_1,Reglamento de la Ley de Cultura Cívica vigente en la Ciudad de México,Reglamento de la Ley de Cultura Civica de la Ciudad de Mexico,C6E9B915,safe,MATCH: C6E9B915
62CDA32A_50,"Reglamento del Concurso de
Oposición para los Titulares de las unidades administrativas de la Asamblea Legislativa",,,no_match,NO_MATCH
62CDA32A_55,reglamento de la Biblioteca,Reglamento de la Ley de Bibliotecas del Distrito Federal,AB7E579F,safe,MATCH: AB7E579F
62CDA32A_79TER,"Reglamento para el Gobierno Interior de la
Asamblea y de las normas",Reglamento para el Gobierno Interior de la Asamblea Legislativa del Distrito Federal,62CDA32A,safe,MATCH: 62CDA32A
62CDA32A_79SEPTIES,Reglamento para el Gobierno Interior,Reglamento para el Gobierno Interior de la Asamblea Legislativa del Distrito Federal,62CDA32A,safe,MATCH: 62CDA32A
62CDA32A_121,"Reglamento para el gobierno Interior y
tres minutos cuando se trate de puntos de acuerdo conforme a lo establecido e",Reglamento para el Gobierno Interior de la Asamblea Legislativa del Distrito Federal,62CDA32A,safe,MATCH: 62CDA32A
62CDA32A_121,Reglamento para el Gobierno Interior,Reglamento para el Gobierno Interior de la Asamblea Legislativa del Distrito Federal,62CDA32A,safe,MATCH: 62CDA32A
7A000A5D_15,Reglamento de Verificación Administrativa para el Distrito Federal y el presente Reglamento,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
298E1252_25,Reglamento de Construcciones vigente en la Ciudad de México,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
298E1252_41,Reglamento de cada asociación deportiva,,,no_match,NO_MATCH
298E1252_58,Reglamento de la materia que corresponda al tipo de Espectáculo público de que se trate,Reglamento de la Ley para la Celebracion de Espectaculos Publicos del Distrito Federal en Materia de Espectaculos Masivos y Deportivos,9CC6DE10,safe,MATCH: 9CC6DE10
298E1252_60,Reglamento de Construcciones vigente en la Ciudad de México y sus Normas Técnicas Complementarias,Reglamento de Construcciones para el Distrito Federal,44022C97,safe,MATCH: 44022C97
298E1252_64,Reglamento del Espectáculo que corresponda,Reglamento de la Ley para la Celebracion de Espectaculos Publicos del Distrito Federal en Materia de Espectaculos Masivos y Deportivos,9CC6DE10,safe,MATCH: 9CC6DE10
298E1252_67,Reglamento de la disciplina deportiva que se trate,Reglamento de la Ley de Educacion Fisica y Deporte del Distrito Federal,66878C98,safe,MATCH: 66878C98
298E1252_75,Reglamento de la materia,,,no_match,NO_MATCH
0A60CDC9_4,Reglamento de Verificación Administrativa para el Distrito Federal,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,safe,MATCH: 6D6F29EF
0A60CDC9_32,Reglamento para la Protección a los No Fumadores en el Distrito Federal,Reglamento de la Ley de Proteccion a la Salud de los no Fumadores en el Distrito Federal,1D958C03,safe,MATCH: 1D958C03
A178085C_3,Reglamento de la Ley que Establece el Derecho a recibir información para la Prevención de Enfermedades Bucodentale,"Reglamento de la Ley que Establece el Derecho a Recibir Informacion para la Prevencion de Enfermedades Bucodentales, ademas de un Paquete de Salud Bucodental por Ciclo Escolar para todos los Alumnos Residentes e Inscritos en Escuelas Publicas de los Niveles Preescolar y Primaria en la Ciudad de Mexico",A178085C,safe,MATCH: A178085C
E9B771EC_8,reglamento de la Comisión y los temas a tratar,,,no_match,NO_MATCH
3073B993_2,"Reglamento de la Ley que establece el derecho a contar con una Beca para los Jóvenes
Residentes en el Distrito Fed","Reglamento de la Ley que Establece el Derecho a Contar con una Beca para los Jovenes Residentes en el Distrito FederaL, que Estudien en los Planteles de Educacion Media Superior del Gobierno del Distrito Federal",3073B993,safe,MATCH: 3073B993
3073B993_3,"REGLAMENTO DE LA LEY QUE ESTABLECE EL DERECHO A CONTAR CON UNA BECA PARA LOS
JÓVENES RESIDENTES EN EL DISTRITO FED","Reglamento de la Ley que Establece el Derecho a Contar con una Beca para los Jovenes Residentes en el Distrito FederaL, que Estudien en los Planteles de Educacion Media Superior del Gobierno del Distrito Federal",3073B993,safe,MATCH: 3073B993
3073B993_15,"REGLAMENTO DE LA LEY QUE ESTABLECE EL DERECHO A CONTAR CON UNA BECA PARA LOS
JÓVENES RESIDENTES EN EL DISTRITO FED","Reglamento de la Ley que Establece el Derecho a Contar con una Beca para los Jovenes Residentes en el Distrito FederaL, que Estudien en los Planteles de Educacion Media Superior del Gobierno del Distrito Federal",3073B993,safe,MATCH: 3073B993
3073B993_23,"REGLAMENTO DE LA LEY QUE ESTABLECE EL DERECHO A CONTAR CON UNA BECA PARA LOS
JÓVENES RESIDENTES EN EL DISTRITO FED","Reglamento de la Ley que Establece el Derecho a Contar con una Beca para los Jovenes Residentes en el Distrito FederaL, que Estudien en los Planteles de Educacion Media Superior del Gobierno del Distrito Federal",3073B993,safe,MATCH: 3073B993
56C2ACF9_2,Reglamento de la Ley de Justicia para Adolescentes para el Distrito Federal en materia de Ejecución de Medidas y C,Reglamento de la Ley de Justicia para Adolecentes para el Distrito Federal en Materia de Ejecucion de Medidas y Centros Especializados para Adolecentes,56C2ACF9,safe,MATCH: 56C2ACF9
926E4541_28,Reglamento de la Ley Orgánica de la Administración Pública del Distrito Federal y demás disposiciones locales apli,Reglamento de Escalafon de los Trabajadores de Base de la Administracion Publica del Distrito Federal,6A61C2CC,safe,MATCH: 6A61C2CC
1786AC42_2,Reglamento de que Regula el Uso de de los Cuerpos de Seguridad Pública del Distrito Federal,Reglamento de la Ley que Regula el Uso de la Fuerza de los Cuerpos de Seguridad Publica del Distrito Federal,1786AC42,safe,MATCH: 1786AC42
55FBF591_2,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_5,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_6,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_6,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_6,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_7,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_11,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_16,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_20,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_21,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_22,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_23,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_26,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_27,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_29,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_29,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_30,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_31,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_33,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_36,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_39,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_41,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_42,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_43,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_45,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_47,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_49,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_49,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_49,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_53,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_55,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_56,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_57,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_58,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_60,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_61,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_63,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_65,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_66,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_68,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_69,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_70,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_71,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_72,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_73,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_75,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_77,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_78,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_78,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_79,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_82,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_82,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_83,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_84,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_84,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
55FBF591_85,"REGLAMENTO DE LA LEY ORGÁNICA DE LA PROCURADURÍA
GENERAL DE JUSTICIA DEL DISTRITO FEDERAL
CONSEJERÍA JURÍDICA Y DE",Reglamento de la Ley Organica de la Procuraduria General de Justicia del Distrito Federal,55FBF591,safe,MATCH: 55FBF591
