art_id,entity_text,cdmx_official_name,cdmx_doc_id,match_quality,openai_response
2F07FC1B_1237,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1238,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1239,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1240,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1241,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1242,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1243,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1243,"LEY FEDERAL
SOBRE EL DERECHO DE AUTOR",Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1244,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1245,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1246,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1247,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1248,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1249,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1250,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1251,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1252,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1253,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1254,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1254,"LEY FEDERAL
SOBRE EL DERECHO DE AUTOR",Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1255,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1256,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1257,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1258,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1259,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1260,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1261,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1262,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1263,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1264,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1265,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1266,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1267,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1268,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1269,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1270,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1271,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1272,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1273,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1274,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1275,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1276,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1277,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1278,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1279,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1280,LEY FEDERAL SOBRE EL DERECHO DE AUTOR,Ley Federal del Derecho de Autor,89767A64,safe,MATCH: 89767A64
2F07FC1B_1326,Ley del Notariado del Distrito Federal,Ley del Notariado para la Ciudad de Mexico,C57B66D6,safe,MATCH: C57B66D6
2F07FC1B_1333,ley para desempeñar la tutela legítima y que rehusen sin causa legítima desempeñarla,,,no_match,NO_MATCH
2F07FC1B_1776,LEY DEL NOTARIADO PARA EL DISTRITO FEDERAL Y TERRITORIOS,Ley del Notariado para la Ciudad de Mexico,C57B66D6,safe,MATCH: C57B66D6
2F07FC1B_1828,ley de la naturaleza o con una norma jurídica que debe regirlo necesariamente y que constituye un obstáculo insuperable para su realización,,,no_match,NO_MATCH
2F07FC1B_1834,Ley del Notariado de la Ciudad de México,Ley del Notariado para la Ciudad de Mexico,C57B66D6,safe,MATCH: C57B66D6
2F07FC1B_1859,ley sobre los mismos,,,no_match,NO_MATCH
2F07FC1B_1916,LEY DE RESPONSABILIDAD CIVIL PARA LA PROTECCIÓN DEL DERECHO A LA VIDA PRIVADA,Ley de Responsabilidad Civil para la Proteccion del Derecho a la Vida Privada el Honor y la Propia Imagen en el Distrito Federal,277527A3,safe,MATCH: 277527A3
2F07FC1B_1916BIS,LEY DE RESPONSABILIDAD CIVIL PARA LA PROTECCIÓN DEL DERECHO A LA VIDA PRIVADA,Ley de Responsabilidad Civil para la Proteccion del Derecho a la Vida Privada el Honor y la Propia Imagen en el Distrito Federal,277527A3,safe,MATCH: 277527A3
2F07FC1B_1927,Ley de la materia y en los demás casos en términos del presente Código,,,no_match,NO_MATCH
2F07FC1B_2032,LEY DEL NOTARIADO PARA EL DISTRITO FEDERAL Y TERRITORIOS,Ley del Notariado para la Ciudad de Mexico,C57B66D6,safe,MATCH: C57B66D6
2F07FC1B_2273,ley para que la venta sea perfecta,,,no_match,NO_MATCH
2F07FC1B_2315,LEY DEL NOTARIADO PARA EL DISTRITO FEDERAL Y TERRITORIOS,Ley del Notariado para la Ciudad de Mexico,C57B66D6,safe,MATCH: C57B66D6
2F07FC1B_2344,LEY DEL NOTARIADO PARA EL DISTRITO FEDERAL Y TERRITORIOS,Ley del Notariado para la Ciudad de Mexico,C57B66D6,safe,MATCH: C57B66D6
2F07FC1B_2448F,Ley de Transparencia,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
2F07FC1B_2448J,ley de la materia,,,no_match,NO_MATCH
2F07FC1B_3035,Ley de la materia les fijen un plazo de caducidad más breve,,,no_match,NO_MATCH
2F07FC1B_3043,Ley Federal de Instituciones de Fianzas,Ley de Instituciones de Seguros y de Fianzas,12FBF7D6,safe,MATCH: 12FBF7D6
B26FC198_1,"Ley de Asistencia y Prevención de la
Violencia Intrafamiliar del Distrito Federal",Ley de Acceso de las Mujeres a una Vida Libre de Violencia de la Ciudad de Mexico,74FF23BF,safe,MATCH: 74FF23BF
B26FC198_2,"Ley de Asistencia y Prevención de la Violencia Intrafamiliar del Distrito
Federal",Ley de Acceso de las Mujeres a una Vida Libre de Violencia de la Ciudad de Mexico,74FF23BF,safe,MATCH: 74FF23BF
D0D23E5F_5,Ley General del Sistema,,,no_match,NO_MATCH
D0D23E5F_10,Ley de la materia,,,no_match,NO_MATCH
D0D23E5F_10,Ley General de Transparencia y Acceso a la Información Púbica,Ley General de Transparencia y Acceso a la Informacion Publica,FDCE4230,safe,MATCH: FDCE4230
D0D23E5F_35,ley para la colaboración y autorización de sus actuaciones,,,no_match,NO_MATCH
D0D23E5F_37,Ley de Víctimas de la Ciudad de México,Ley de Victimas para la Ciudad de Mexico,D95CE77C,safe,MATCH: D95CE77C
D0D23E5F_60,ley de la materia,,,no_match,NO_MATCH
D0D23E5F_62,Ley de la materia y Tratados Internacionales de los que el Estado Mexicano sea parte,,,no_match,NO_MATCH
D0D23E5F_63,ley de la materia,,,no_match,NO_MATCH
D0D23E5F_63BIS,ley de la materia,,,no_match,NO_MATCH
D0D23E5F_101,Ley de Responsabilidades Administrativas y la Ley del Sistema Nacional Anticorrupción,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,safe,MATCH: 491D6477
2155A245_1,Ley de los Derechos de Niñas,Ley de los Derechos de Ninas Ninos y Adolescentes de la Ciudad de Mexico,FB6CCCAE,safe,MATCH: FB6CCCAE
2155A245_2,Ley de los Derechos de Niñas,Ley de los Derechos de Ninas Ninos y Adolescentes de la Ciudad de Mexico,FB6CCCAE,safe,MATCH: FB6CCCAE
2155A245_33,Ley de Cuidados Alternativos,"Ley de Cuidados Alternativos para Ninas, Ninos y Adolescentes en el Distrito Federal",02A1EB95,safe,MATCH: 02A1EB95
2155A245_33,Ley de esa materia,,,no_match,NO_MATCH
2155A245_39,Ley de Cuidados Alternativos,"Ley de Cuidados Alternativos para Ninas, Ninos y Adolescentes en el Distrito Federal",02A1EB95,safe,MATCH: 02A1EB95
2155A245_41,Ley General se integrarán al Sistema de Información por el Sistema de Protección,Ley General de Proteccion de Datos Personales en Posesion de Sujetos Obligados,A05BF62F,safe,MATCH: A05BF62F
2155A245_44,Ley General y en la Ley,Ley General de Proteccion de Datos Personales en Posesion de Sujetos Obligados,A05BF62F,safe,MATCH: A05BF62F
2155A245_45,Ley de Cuidados Alternativos y demás normatividad jurídica aplicable,,,error,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-gW78pMOWO7PqFXJquikGXMLb on tokens per min (TPM): Limit 200000, Used 192821, Requested 9634. Please try again in 736ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}"
2155A245_51,Ley de Cuidados Alternativos,"Ley de Cuidados Alternativos para Ninas, Ninos y Adolescentes en el Distrito Federal",02A1EB95,safe,MATCH: 02A1EB95
2155A245_75,Ley de Datos Personales,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
2155A245_80,Ley de Cuidados Alternativos,"Ley de Cuidados Alternativos para Ninas, Ninos y Adolescentes en el Distrito Federal",02A1EB95,safe,MATCH: 02A1EB95
2155A245_86,Ley de los Derechos de las niñas,Ley de los Derechos de Ninas Ninos y Adolescentes de la Ciudad de Mexico,FB6CCCAE,safe,MATCH: FB6CCCAE
BDDCC357_45,Ley Federal de los Trabajadores al Servicio del Estado y el Reglamento de las Condiciones Generales de Trabajo del Tribunal,"Ley Federal de los Trabajadores al Servicio del Estado, Reglamentaria del Apartado B) del Articulo 123 Constitucional",5E5BDE55,safe,MATCH: 5E5BDE55
BDDCC357_52,Ley de Responsabilidades de los Servidores Públicos y la Ley Federal de Transparencia y Acceso a la Información Pública del Distrito Federal,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
93D6E7AD_18,Ley de Desarrollo Social vigente en la Ciudad de México,Ley General de Desarrollo Social,C387735C,safe,MATCH: C387735C
D6164805_12,Ley de Participación Ciudadana,Ley de Participacion Ciudadana de la Ciudad de Mexico,71CE1013,safe,MATCH: 71CE1013
9FD715E9_4,Ley de Establecimientos Mercantiles del Distrito Federal,Ley de Establecimientos Mercantiles para la Ciudad de Mexico,B6DF65EC,safe,MATCH: B6DF65EC
9FD715E9_12,Ley de Salud del Distrito Federal y demás normativa aplicable,Ley de Salud de la Ciudad De Mexico,AF96B37C,safe,MATCH: AF96B37C
9FD715E9_24,Ley de Establecimientos Mercantiles vigente para la Ciudad de México,Ley de Establecimientos Mercantiles para la Ciudad de Mexico,B6DF65EC,safe,MATCH: B6DF65EC
9FD715E9_27,Ley de Transparencia,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
768F07C4_1,Ley de Acceso de las Mujeres a una Vida Libre de Violencia para el Distrito Federal,Ley de Acceso de las Mujeres a una Vida Libre de Violencia de la Ciudad de Mexico,74FF23BF,safe,MATCH: 74FF23BF
768F07C4_2,Ley de Acceso de las Mujeres a una Vida Libre de Violencia del Distrito Federal y del Capítulo III de este Reglamento,Ley de Acceso de las Mujeres a una Vida Libre de Violencia de la Ciudad de Mexico,74FF23BF,safe,MATCH: 74FF23BF
768F07C4_2,Ley de Acceso de las Mujeres a una Vida Libre de Violencia del Distrito Federal,Ley de Acceso de las Mujeres a una Vida Libre de Violencia de la Ciudad de Mexico,74FF23BF,safe,MATCH: 74FF23BF
792A2E51_3,Ley de Firma Electrónica de la Ciudad de México y demás disposiciones aplicables,Ley de Firma Electronica Avanzada,7E9EF78E,safe,MATCH: 7E9EF78E
792A2E51_6,Ley de Transparencia,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
792A2E51_50,Ley de Justicia Alternativa del Poder Judicial de la Ciudad de México,Ley de Justicia Alternativa del Tribunal Superior de Justicia para el Distrito Federal,79074395,safe,MATCH: 79074395
792A2E51_64,Ley de Desarrollo Urbano de la Ciudad de México,Ley de Desarrollo Urbano del Distrito Federal,BA76459A,safe,MATCH: BA76459A
76DF7409_2,Ley de Archivos del Distrito Federal,Ley de Archivos de la Ciudad de Mexico,B046D35E,safe,MATCH: B046D35E
76DF7409_4,Ley de Archivos del Distrito Federal,Ley de Archivos de la Ciudad de Mexico,B046D35E,safe,MATCH: B046D35E
76DF7409_7,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
76DF7409_8,Ley Orgánica de la Administración Pública del Distrito Federal,Ley Organica del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,1CF89C01,safe,MATCH: 1CF89C01
7566EC96_2,"Ley del Instituto
de Verificación Administrativa",Ley del Instituto de Verificacion Administrativa de la Ciudad de Mexico,2911478C,safe,MATCH: 2911478C
7566EC96_2,"Ley de Procedimiento Administrativo y el Reglamento de
Verificación Administrativa",Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,safe,MATCH: 0FC021B6
7566EC96_6,"Ley del Instituto de
Verificación Administrativa",Ley del Instituto de Verificacion Administrativa de la Ciudad de Mexico,2911478C,safe,MATCH: 2911478C
7566EC96_6,"Ley de Procedimiento Administrativo y el Reglamento de Verificación
Administrativa",Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,safe,MATCH: 0FC021B6
7566EC96_114,Ley de la materia correspondiente,,,no_match,NO_MATCH
7566EC96_117,"Ley de
Establecimientos Mercantiles",Ley de Establecimientos Mercantiles para la Ciudad de Mexico,B6DF65EC,safe,MATCH: B6DF65EC
7566EC96_117,Ley del Instituto de Verificación Administrativa,Ley del Instituto de Verificacion Administrativa de la Ciudad de Mexico,2911478C,safe,MATCH: 2911478C
7566EC96_117,"Ley del
Procedimiento Administrativo",,,error,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-gW78pMOWO7PqFXJquikGXMLb on tokens per min (TPM): Limit 200000, Used 192790, Requested 9625. Please try again in 724ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'tokens', 'param': None, 'code': 'rate_limit_exceeded'}}"
7566EC96_130,Ley de Gestión Integral de Riesgos y Protección Civil y su Reglamento,Ley de Gestion Integral de Riesgos y Proteccion Civil de la Ciudad de Mexico,3A2C8488,safe,MATCH: 3A2C8488
B18633D0_3,ley para las trabajadoras en los casos de discriminación,Ley para Prevenir y Eliminar la Discriminacion de la Ciudad de Mexico,381DBA28,safe,MATCH: 381DBA28
B18633D0_16,ley para las trabajadoras en los casos a que se refiere la fracción I de este artículo,,,no_match,NO_MATCH
B18633D0_27,Ley de Responsabilidades de los Servidores Públicos que resulte aplicable,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,safe,MATCH: 491D6477
5443E289_5,Ley General que Establece las Bases de Coordinación del Sistema Nacional de Seguridad Pública,Ley General del Sistema Nacional de Seguridad Publica,F094F42B,safe,MATCH: F094F42B
5443E289_5,Ley de Seguridad Pública del Distrito Federal,Ley Organica de la Secretaria de Seguridad Ciudadana de la Ciudad de Mexico,6D963B8E,safe,MATCH: 6D963B8E
5443E289_5,Ley Orgánica de la Secretaría de Seguridad Pública del Distrito Federal,Ley Organica de la Secretaria de Seguridad Ciudadana de la Ciudad de Mexico,6D963B8E,safe,MATCH: 6D963B8E
5443E289_5,Ley de Procedimiento Administrativo del Distrito Federal,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,safe,MATCH: 0FC021B6
5443E289_10,Ley de Protección de Datos Personales para el Distrito Federal y demás registros que sean necesarios a juicio de la Secretaría,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
5443E289_26,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
5443E289_37BIS,ley de Seguridad Privada y la ley de Seguridad Pública ambas del Distrito Federal,Ley de Seguridad Privada para el Distrito Federal,5443E289,safe,MATCH: 5443E289
5443E289_59,Ley de Procedimiento Administrativo del Distrito Federal o iniciar el juicio de nulidad ante el Tribunal de lo Contencioso Administrativo del Distrito Federa,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,safe,MATCH: 0FC021B6
A3D6BE07_2,Ley de los Derechos Culturales de los Habitantes y Visitantes de la Ciudad de México,Ley de los Derechos Culturales de los Habitantes y Visitantes de la Ciudad de Mexico.,09ACB34D,safe,MATCH: 09ACB34D
A3D6BE07_4,Ley de Espacios Culturales Independientes,Ley de Espacios Culturales Independientes de la Ciudad de Mexico,A3D6BE07,safe,MATCH: A3D6BE07
71C56206_1,Ley para la Protección,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
71C56206_2,Ley para la Protección,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
71C56206_2,Ley para la Protección,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
71C56206_6,Ley General de Prevención Social de la Violencia y la Delincuencia,Ley General para la Prevencion Social de la Violencia y la Delincuencia,2733F8FC,safe,MATCH: 2733F8FC
71C56206_8,Ley General deberán ser interpretadas a Lengua de Señas Mexicana,,,no_match,NO_MATCH
71C56206_9,Ley General que diseñe,,,no_match,NO_MATCH
71C56206_10,Ley Federal de Responsabilidad de los Servidores Públicos,,,no_match,NO_MATCH
71C56206_11,Ley General deberán observar los siguientes principios,Ley General de Proteccion de Datos Personales en Posesion de Sujetos Obligados,A05BF62F,safe,MATCH: A05BF62F
71C56206_11,Ley General y la Ley,,,no_match,NO_MATCH
71C56206_17,Ley General o conocer hechos que pudieran ser constitutivos de éstos,Ley General de Proteccion de Datos Personales en Posesion de Sujetos Obligados,A05BF62F,safe,MATCH: A05BF62F
71C56206_18,Ley General para el uso de procedimientos y recursos relativos al rescate,,,no_match,NO_MATCH
71C56206_19,Ley General y que atiendan a víctimas,Ley de Victimas para la Ciudad de Mexico,D95CE77C,safe,MATCH: D95CE77C
71C56206_20,Ley General en los ámbitos cibernético y financiero,Ley de Ciudadania Digital de la Ciudad de Mexico,FFE8242A,safe,MATCH: FFE8242A
71C56206_25,Ley General investigados y judicializados,,,no_match,NO_MATCH
71C56206_29,Ley General y de atención a las víctimas de esos delitos,Ley de Victimas para la Ciudad de Mexico,D95CE77C,safe,MATCH: D95CE77C
71C56206_31,Ley General al Distrito Federal,,,no_match,NO_MATCH
71C56206_34,Ley General y de protección y asistencia a las víctimas de los mismos,Ley de Victimas para la Ciudad de Mexico,D95CE77C,safe,MATCH: D95CE77C
71C56206_34,Ley General y su Reglamento,Ley General de Proteccion de Datos Personales en Posesion de Sujetos Obligados,A05BF62F,safe,MATCH: A05BF62F
71C56206_41,Ley General y la atención a víctimas,Ley de Victimas para la Ciudad de Mexico,D95CE77C,safe,MATCH: D95CE77C
71C56206_45,Ley General y los mecanismos para su prevención y la denuncia ante las autoridades correspondientes,Ley General de Acceso de las Mujeres a una Vida Libre de Violencia,D271060E,safe,MATCH: D271060E
71C56206_46,Ley General y los riesgos de convertirse en víctimas,Ley General de Acceso de las Mujeres a una Vida Libre de Violencia,D271060E,safe,MATCH: D271060E
71C56206_48,Ley General en centros de trabajo,,,no_match,NO_MATCH
71C56206_52,Ley General en las dependencias y entidades del Distrito Federal,,,no_match,NO_MATCH
71C56206_52,Ley General de los que tengan conocimiento en el ejercicio de sus funciones,,,no_match,NO_MATCH
71C56206_52,Ley General y de atención a víctimas,Ley de Victimas para la Ciudad de Mexico,D95CE77C,safe,MATCH: D95CE77C
71C56206_56,Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
71C56206_72,Ley General y a la reparación del daño o,Ley de Victimas para la Ciudad de Mexico,D95CE77C,safe,MATCH: D95CE77C
71C56206_81,Ley General a las áreas especializadas de atención,,,no_match,NO_MATCH
1C73B492_2,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
1C73B492_2,Ley de Protección de Datos Personales para el Distrito Federal y sus Lineamientos,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
1C73B492_13,Ley de Protección de Datos Personales para el Distrito Federal,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
1C73B492_18,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal y su Reglamento y por la Ley de Protección de Datos Personales del Distrito Feder,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
1C73B492_19,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal que se enuncian a continuación,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
1C73B492_19,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
1C73B492_21,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
1C73B492_22,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal contempla en su artículo,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
1C73B492_39,Ley de Protección de Datos para el Distrito Federal,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
1C73B492_39,Ley de Protección de Datos Personales para el Distrito Federal,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
1C73B492_44,Ley de Protección de Datos Personales para el Distrito Federal,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
1C73B492_48,Ley de Protección de Datos Personales para el Distrito Federal para oír y recibir notificaciones,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
1C73B492_48,Ley de Protección de Datos Personales para el Distrito Federal y el Código Financiero del Distrito Federal,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,safe,MATCH: 71D41E18
1C73B492_52,"Ley de Transparencia y Acceso a la Información
Pública del Distrito Federal","Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
1C73B492_54,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
1C73B492_59,Ley de Transparencia y Acceso a la Información Pública del Distrito Federal,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,safe,MATCH: 95B2DA77
